invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Revenue,Total_profit,Revenue_per_Unit,Profit_Category
8900,WALM054,Sherman,Fashion accessories,83.0,3.0,16/11/23,9:33:00,Cash,3.0,0.21,249.0,52.29,83.0,High Profit
8901,WALM009,Plano,Home and lifestyle,36.0,3.0,26/09/21,10:48:00,Cash,4.0,0.48,108.0,51.839999999999996,36.0,High Profit
8902,WALM046,Temple,Fashion accessories,41.0,1.0,25/12/23,8:50:00,Cash,4.0,0.48,41.0,19.68,41.0,Low Profit
8903,WALM086,Rosenberg,Home and lifestyle,23.0,3.0,29/12/23,10:58:00,Cash,3.0,0.33,69.0,22.77,23.0,Low Profit
8904,WALM074,Weslaco,Fashion accessories,82.0,2.0,20/01/23,10:04:00,Cash,4.0,0.33,164.0,54.120000000000005,82.0,High Profit
8905,WALM073,Seguin,Home and lifestyle,36.0,1.0,04/06/20,16:31:00,Cash,3.0,0.33,36.0,11.88,36.0,Low Profit
8906,WALM065,Texas City,Fashion accessories,34.0,3.0,11/06/23,11:20:00,Cash,4.0,0.33,102.0,33.660000000000004,34.0,Low Profit
8907,WALM075,San Marcos,Home and lifestyle,38.0,2.0,13/07/21,13:41:00,Cash,6.0,0.33,76.0,25.080000000000002,38.0,Low Profit
8908,WALM075,San Marcos,Fashion accessories,83.0,1.0,24/07/23,10:27:00,Cash,5.0,0.33,83.0,27.39,83.0,Low Profit
8909,WALM029,Round Rock,Home and lifestyle,52.0,1.0,23/06/22,9:55:00,Cash,6.0,0.48,52.0,24.96,52.0,Low Profit
8910,WALM069,Rockwall,Fashion accessories,35.0,3.0,02/11/21,9:14:00,Cash,3.0,0.33,105.0,34.65,35.0,Low Profit
8911,WALM029,Round Rock,Home and lifestyle,62.0,2.0,03/03/22,7:02:00,Cash,3.0,0.48,124.0,59.519999999999996,62.0,High Profit
8912,WALM035,San Angelo,Fashion accessories,74.0,3.0,01/05/21,14:47:00,Cash,3.0,0.48,222.0,106.56,74.0,High Profit
8913,WALM038,Sugar Land,Home and lifestyle,22.0,1.0,27/07/23,14:32:00,Cash,5.0,0.48,22.0,10.559999999999999,22.0,Low Profit
8914,WALM025,Waco,Fashion accessories,85.0,1.0,09/05/23,13:16:00,Cash,5.0,0.48,85.0,40.8,85.0,High Profit
8915,WALM003,San Antonio,Home and lifestyle,35.0,1.0,02/03/20,8:47:00,Cash,5.0,0.48,35.0,16.8,35.0,Low Profit
8916,WALM099,Weatherford,Fashion accessories,55.0,2.0,11/04/20,14:06:00,Cash,4.0,0.18,110.0,19.8,55.0,Low Profit
8917,WALM099,Weatherford,Home and lifestyle,28.0,2.0,28/06/20,16:09:00,Cash,7.0,0.18,56.0,10.08,28.0,Low Profit
8918,WALM032,Tyler,Fashion accessories,69.0,3.0,18/12/21,9:57:00,Cash,6.0,0.48,207.0,99.36,69.0,High Profit
8919,WALM075,San Marcos,Home and lifestyle,64.0,3.0,22/03/23,16:18:00,Cash,3.0,0.33,192.0,63.36,64.0,High Profit
8920,WALM029,Round Rock,Fashion accessories,79.0,3.0,19/02/22,10:16:00,Cash,6.0,0.48,237.0,113.75999999999999,79.0,High Profit
8921,WALM003,San Antonio,Home and lifestyle,60.0,2.0,26/06/21,9:27:00,Cash,4.0,0.48,120.0,57.599999999999994,60.0,High Profit
8922,WALM046,Temple,Fashion accessories,20.0,3.0,07/12/23,6:28:00,Cash,6.0,0.48,60.0,28.799999999999997,20.0,Low Profit
8923,WALM089,Southlake,Home and lifestyle,26.0,3.0,21/04/21,16:56:00,Cash,5.0,0.33,78.0,25.740000000000002,26.0,Low Profit
8924,WALM087,Waxahachie,Fashion accessories,25.0,2.0,20/04/20,8:11:00,Cash,7.0,0.33,50.0,16.5,25.0,Low Profit
8925,WALM058,Port Arthur,Home and lifestyle,83.0,2.0,14/06/20,15:36:00,Cash,6.0,0.33,166.0,54.78,83.0,High Profit
8926,WALM084,Schertz,Fashion accessories,20.0,3.0,11/01/20,10:01:00,Cash,4.0,0.33,60.0,19.8,20.0,Low Profit
8927,WALM065,Texas City,Home and lifestyle,78.0,1.0,09/02/21,9:53:00,Cash,4.0,0.33,78.0,25.740000000000002,78.0,Low Profit
8928,WALM050,Victoria,Fashion accessories,72.0,3.0,29/01/20,10:40:00,Credit card,7.0,0.48,216.0,103.67999999999999,72.0,High Profit
8929,WALM084,Schertz,Home and lifestyle,78.0,3.0,04/12/23,13:09:00,Cash,6.0,0.33,234.0,77.22,78.0,High Profit
8930,WALM058,Port Arthur,Fashion accessories,56.0,2.0,10/05/20,14:40:00,Cash,3.0,0.33,112.0,36.96,56.0,High Profit
8931,WALM056,Rowlett,Home and lifestyle,67.0,1.0,30/10/23,16:44:00,Cash,3.0,0.33,67.0,22.11,67.0,Low Profit
8932,WALM074,Weslaco,Fashion accessories,63.0,2.0,20/03/20,12:17:00,Cash,4.0,0.33,126.0,41.580000000000005,63.0,High Profit
8933,WALM030,Richardson,Home and lifestyle,36.0,3.0,09/01/23,10:33:00,Cash,3.0,0.48,108.0,51.839999999999996,36.0,High Profit
8934,WALM054,Sherman,Fashion accessories,31.0,1.0,15/05/20,12:02:00,Cash,5.0,0.21,31.0,6.51,31.0,Low Profit
8935,WALM082,Weslaco,Home and lifestyle,59.0,1.0,23/06/23,14:41:00,Cash,5.0,0.33,59.0,19.470000000000002,59.0,Low Profit
8936,WALM069,Rockwall,Fashion accessories,49.0,1.0,11/03/20,13:53:00,Cash,7.0,0.33,49.0,16.17,49.0,Low Profit
8937,WALM046,Temple,Home and lifestyle,60.0,2.0,23/09/22,13:00:00,Cash,4.0,0.48,120.0,57.599999999999994,60.0,High Profit
8938,WALM035,San Angelo,Fashion accessories,34.0,2.0,27/09/21,14:08:00,Cash,3.0,0.48,68.0,32.64,34.0,Low Profit
8939,WALM046,Temple,Home and lifestyle,77.0,2.0,12/07/21,12:09:00,Cash,7.0,0.48,154.0,73.92,77.0,High Profit
8940,WALM035,San Angelo,Fashion accessories,43.0,1.0,17/05/23,14:16:00,Cash,5.0,0.48,43.0,20.64,43.0,Low Profit
8941,WALM086,Rosenberg,Home and lifestyle,63.0,2.0,22/05/23,10:57:00,Cash,3.0,0.33,126.0,41.580000000000005,63.0,High Profit
8942,WALM035,San Angelo,Fashion accessories,16.0,2.0,13/12/23,16:13:00,Cash,6.0,0.48,32.0,15.36,16.0,Low Profit
8943,WALM087,Waxahachie,Home and lifestyle,68.0,3.0,05/10/21,14:23:00,Cash,7.0,0.33,204.0,67.32000000000001,68.0,High Profit
8944,WALM089,Southlake,Fashion accessories,66.0,2.0,10/08/22,11:16:00,Cash,3.0,0.33,132.0,43.56,66.0,High Profit
8945,WALM073,Seguin,Home and lifestyle,70.0,3.0,09/07/21,11:47:00,Cash,5.0,0.33,210.0,69.3,70.0,High Profit
8946,WALM058,Port Arthur,Fashion accessories,43.0,3.0,17/09/23,7:59:00,Cash,6.0,0.33,129.0,42.57,43.0,High Profit
8947,WALM074,Weslaco,Home and lifestyle,66.0,2.0,18/08/20,10:13:00,Cash,4.0,0.33,132.0,43.56,66.0,High Profit
8948,WALM055,Waxahachie,Fashion accessories,21.0,1.0,03/05/20,6:20:00,Cash,6.0,0.33,21.0,6.930000000000001,21.0,Low Profit
8949,WALM099,Weatherford,Home and lifestyle,66.0,2.0,27/10/21,13:20:00,Cash,4.0,0.18,132.0,23.759999999999998,66.0,Low Profit
8950,WALM087,Waxahachie,Fashion accessories,64.0,1.0,23/02/20,12:17:00,Cash,5.0,0.33,64.0,21.12,64.0,Low Profit
8951,WALM032,Tyler,Home and lifestyle,45.0,2.0,10/11/20,7:43:00,Cash,5.0,0.48,90.0,43.199999999999996,45.0,High Profit
8952,WALM075,San Marcos,Fashion accessories,82.0,3.0,22/10/20,12:25:00,Cash,5.0,0.33,246.0,81.18,82.0,High Profit
8953,WALM046,Temple,Home and lifestyle,26.0,1.0,03/03/23,10:05:00,Cash,7.0,0.48,26.0,12.48,26.0,Low Profit
8954,WALM035,San Angelo,Fashion accessories,77.0,3.0,10/08/20,11:24:00,Cash,6.0,0.48,231.0,110.88,77.0,High Profit
8955,WALM086,Rosenberg,Home and lifestyle,36.0,2.0,07/04/22,9:55:00,Cash,6.0,0.33,72.0,23.76,36.0,Low Profit
8956,WALM038,Sugar Land,Fashion accessories,31.0,3.0,29/10/20,16:36:00,Cash,5.0,0.48,93.0,44.64,31.0,High Profit
8957,WALM086,Rosenberg,Home and lifestyle,39.0,1.0,19/07/22,12:28:00,Cash,4.0,0.33,39.0,12.870000000000001,39.0,Low Profit
8958,WALM003,San Antonio,Fashion accessories,29.0,1.0,12/09/23,11:08:00,Cash,4.0,0.48,29.0,13.92,29.0,Low Profit
8959,WALM030,Richardson,Home and lifestyle,56.0,3.0,04/09/22,11:24:00,Cash,5.0,0.48,168.0,80.64,56.0,High Profit
8960,WALM075,San Marcos,Fashion accessories,77.0,3.0,18/09/20,13:42:00,Cash,6.0,0.33,231.0,76.23,77.0,High Profit
8961,WALM056,Rowlett,Home and lifestyle,58.0,3.0,05/05/20,7:20:00,Cash,3.0,0.33,174.0,57.42,58.0,High Profit
8962,WALM003,San Antonio,Fashion accessories,69.0,1.0,04/11/22,11:36:00,Cash,4.0,0.48,69.0,33.12,69.0,Low Profit
8963,WALM074,Weslaco,Home and lifestyle,44.0,1.0,20/08/21,12:25:00,Cash,7.0,0.33,44.0,14.520000000000001,44.0,Low Profit
8964,WALM089,Southlake,Fashion accessories,22.0,1.0,03/09/22,16:17:00,Cash,3.0,0.33,22.0,7.260000000000001,22.0,Low Profit
8965,WALM035,San Angelo,Home and lifestyle,25.0,2.0,10/07/23,16:19:00,Cash,5.0,0.48,50.0,24.0,25.0,Low Profit
8966,WALM065,Texas City,Fashion accessories,22.0,1.0,24/02/23,6:18:00,Cash,7.0,0.33,22.0,7.260000000000001,22.0,Low Profit
8967,WALM035,San Angelo,Home and lifestyle,55.0,3.0,14/02/21,13:45:00,Cash,4.0,0.48,165.0,79.2,55.0,High Profit
8968,WALM055,Waxahachie,Fashion accessories,43.0,3.0,08/01/22,9:55:00,Cash,6.0,0.33,129.0,42.57,43.0,High Profit
8969,WALM074,Weslaco,Home and lifestyle,76.0,1.0,24/07/21,8:28:00,Cash,3.0,0.33,76.0,25.080000000000002,76.0,Low Profit
8970,WALM065,Texas City,Fashion accessories,46.0,2.0,01/06/21,14:30:00,Cash,4.0,0.33,92.0,30.360000000000003,46.0,Low Profit
8971,WALM099,Weatherford,Home and lifestyle,63.0,3.0,17/05/21,7:09:00,Cash,6.0,0.18,189.0,34.019999999999996,63.0,Low Profit
8972,WALM073,Seguin,Fashion accessories,35.0,3.0,10/08/20,9:20:00,Cash,5.0,0.33,105.0,34.65,35.0,Low Profit
8973,WALM032,Tyler,Home and lifestyle,38.0,3.0,19/09/23,6:11:00,Cash,3.0,0.48,114.0,54.72,38.0,High Profit
8974,WALM069,Rockwall,Fashion accessories,59.0,2.0,07/03/23,7:24:00,Cash,5.0,0.33,118.0,38.940000000000005,59.0,High Profit
8975,WALM073,Seguin,Home and lifestyle,37.0,3.0,29/09/23,8:50:00,Cash,7.0,0.33,111.0,36.63,37.0,High Profit
8976,WALM074,Weslaco,Fashion accessories,16.0,3.0,22/03/22,8:18:00,Cash,3.0,0.33,48.0,15.84,16.0,Low Profit
8977,WALM054,Sherman,Home and lifestyle,77.0,3.0,06/06/22,8:12:00,Cash,6.0,0.21,231.0,48.51,77.0,High Profit
8978,WALM032,Tyler,Fashion accessories,62.0,1.0,12/09/22,7:43:00,Cash,7.0,0.48,62.0,29.759999999999998,62.0,Low Profit
8979,WALM058,Port Arthur,Home and lifestyle,67.0,3.0,16/08/22,6:52:00,Cash,3.0,0.33,201.0,66.33,67.0,High Profit
8980,WALM055,Waxahachie,Fashion accessories,40.0,3.0,06/05/21,12:04:00,Cash,5.0,0.33,120.0,39.6,40.0,High Profit
8981,WALM074,Weslaco,Home and lifestyle,29.0,2.0,11/12/21,7:34:00,Cash,4.0,0.33,58.0,19.14,29.0,Low Profit
8982,WALM099,Weatherford,Fashion accessories,84.0,3.0,19/04/23,13:55:00,Cash,5.0,0.18,252.0,45.36,84.0,High Profit
8983,WALM086,Rosenberg,Home and lifestyle,64.0,3.0,03/07/21,12:27:00,Cash,4.0,0.33,192.0,63.36,64.0,High Profit
8984,WALM087,Waxahachie,Fashion accessories,55.0,1.0,14/08/23,15:30:00,Cash,7.0,0.33,55.0,18.150000000000002,55.0,Low Profit
8985,WALM089,Southlake,Home and lifestyle,24.0,2.0,12/02/20,14:20:00,Cash,4.0,0.33,48.0,15.84,24.0,Low Profit
8986,WALM056,Rowlett,Fashion accessories,15.0,2.0,12/11/21,13:18:00,Cash,6.0,0.33,30.0,9.9,15.0,Low Profit
8987,WALM032,Tyler,Home and lifestyle,32.0,2.0,16/04/23,12:25:00,Cash,5.0,0.48,64.0,30.72,32.0,Low Profit
8988,WALM065,Texas City,Fashion accessories,23.0,1.0,24/07/20,6:22:00,Cash,5.0,0.33,23.0,7.590000000000001,23.0,Low Profit
8989,WALM054,Sherman,Home and lifestyle,43.0,1.0,17/11/22,13:50:00,Cash,6.0,0.21,43.0,9.03,43.0,Low Profit
8990,WALM038,Sugar Land,Fashion accessories,27.0,3.0,08/10/20,15:39:00,Cash,5.0,0.48,81.0,38.879999999999995,27.0,High Profit
8991,WALM074,Weslaco,Home and lifestyle,17.0,2.0,14/10/21,9:24:00,Cash,5.0,0.33,34.0,11.22,17.0,Low Profit
8992,WALM074,Weslaco,Fashion accessories,69.0,2.0,12/03/20,12:06:00,Cash,3.0,0.33,138.0,45.54,69.0,High Profit
8993,WALM029,Round Rock,Home and lifestyle,30.0,3.0,11/01/20,16:42:00,Cash,7.0,0.48,90.0,43.199999999999996,30.0,High Profit
8994,WALM030,Richardson,Fashion accessories,68.0,3.0,15/10/23,15:56:00,Cash,4.0,0.48,204.0,97.92,68.0,High Profit
8995,WALM099,Weatherford,Home and lifestyle,79.0,2.0,19/02/21,16:50:00,Cash,3.0,0.18,158.0,28.439999999999998,79.0,Low Profit
8996,WALM030,Richardson,Fashion accessories,76.0,2.0,03/03/23,16:57:00,Cash,3.0,0.48,152.0,72.96,76.0,High Profit
8997,WALM074,Weslaco,Home and lifestyle,39.0,3.0,16/03/23,15:02:00,Cash,5.0,0.33,117.0,38.61,39.0,High Profit
8998,WALM054,Sherman,Fashion accessories,28.0,1.0,26/10/21,11:11:00,Cash,6.0,0.21,28.0,5.88,28.0,Low Profit
8999,WALM074,Weslaco,Home and lifestyle,55.0,3.0,26/09/23,16:03:00,Cash,6.0,0.33,165.0,54.45,55.0,High Profit
9000,WALM065,Texas City,Fashion accessories,55.0,2.0,20/04/22,14:10:00,Cash,5.0,0.33,110.0,36.300000000000004,55.0,High Profit
9001,WALM035,San Angelo,Home and lifestyle,58.0,2.0,29/11/23,9:39:00,Cash,7.0,0.48,116.0,55.68,58.0,High Profit
9002,WALM058,Port Arthur,Fashion accessories,75.0,2.0,20/09/20,12:53:00,Cash,3.0,0.33,150.0,49.5,75.0,High Profit
9003,WALM074,Weslaco,Home and lifestyle,52.0,1.0,09/08/22,16:35:00,Cash,5.0,0.33,52.0,17.16,52.0,Low Profit
9004,WALM074,Weslaco,Fashion accessories,58.0,1.0,11/05/21,9:41:00,Cash,4.0,0.33,58.0,19.14,58.0,Low Profit
9005,WALM029,Round Rock,Home and lifestyle,75.0,3.0,02/03/21,9:40:00,Cash,6.0,0.48,225.0,108.0,75.0,High Profit
9006,WALM029,Round Rock,Fashion accessories,81.0,1.0,19/06/21,10:36:00,Cash,3.0,0.48,81.0,38.879999999999995,81.0,High Profit
9007,WALM056,Rowlett,Home and lifestyle,35.0,2.0,21/04/20,16:48:00,Cash,4.0,0.33,70.0,23.1,35.0,Low Profit
9008,WALM032,Tyler,Fashion accessories,17.0,3.0,05/11/20,7:54:00,Cash,6.0,0.48,51.0,24.48,17.0,Low Profit
9009,WALM089,Southlake,Home and lifestyle,24.0,1.0,06/02/20,8:00:00,Cash,4.0,0.33,24.0,7.92,24.0,Low Profit
9010,WALM075,San Marcos,Fashion accessories,69.0,3.0,27/10/23,11:48:00,Cash,7.0,0.33,207.0,68.31,69.0,High Profit
9011,WALM069,Rockwall,Home and lifestyle,39.0,3.0,10/04/22,13:02:00,Cash,4.0,0.33,117.0,38.61,39.0,High Profit
9012,WALM099,Weatherford,Fashion accessories,65.0,1.0,15/10/21,6:08:00,Cash,5.0,0.18,65.0,11.7,65.0,Low Profit
9013,WALM025,Waco,Home and lifestyle,31.0,3.0,07/12/23,10:15:00,Cash,7.0,0.48,93.0,44.64,31.0,High Profit
9014,WALM074,Weslaco,Fashion accessories,20.0,3.0,11/12/20,11:14:00,Cash,3.0,0.33,60.0,19.8,20.0,Low Profit
9015,WALM084,Schertz,Home and lifestyle,61.0,1.0,15/09/20,11:32:00,Cash,7.0,0.33,61.0,20.130000000000003,61.0,Low Profit
9016,WALM089,Southlake,Fashion accessories,26.0,2.0,03/11/23,15:56:00,Cash,7.0,0.33,52.0,17.16,26.0,Low Profit
9017,WALM050,Victoria,Home and lifestyle,23.0,3.0,30/08/21,13:27:00,Credit card,4.0,0.48,69.0,33.12,23.0,Low Profit
9018,WALM050,Victoria,Fashion accessories,58.0,1.0,17/06/22,14:50:00,Credit card,4.0,0.48,58.0,27.84,58.0,Low Profit
9019,WALM087,Waxahachie,Home and lifestyle,20.0,3.0,09/10/21,10:50:00,Cash,7.0,0.33,60.0,19.8,20.0,Low Profit
9020,WALM056,Rowlett,Fashion accessories,64.0,2.0,16/07/22,7:42:00,Cash,3.0,0.33,128.0,42.24,64.0,High Profit
9021,WALM086,Rosenberg,Home and lifestyle,25.0,1.0,28/03/21,6:29:00,Cash,5.0,0.33,25.0,8.25,25.0,Low Profit
9022,WALM035,San Angelo,Fashion accessories,67.0,2.0,30/10/22,15:29:00,Cash,6.0,0.48,134.0,64.32,67.0,High Profit
9023,WALM056,Rowlett,Home and lifestyle,38.0,3.0,15/02/22,13:36:00,Cash,4.0,0.33,114.0,37.620000000000005,38.0,High Profit
9024,WALM030,Richardson,Fashion accessories,54.0,3.0,14/08/21,15:32:00,Cash,4.0,0.48,162.0,77.75999999999999,54.0,High Profit
9025,WALM035,San Angelo,Home and lifestyle,67.0,2.0,21/10/23,11:23:00,Cash,5.0,0.48,134.0,64.32,67.0,High Profit
9026,WALM054,Sherman,Fashion accessories,53.0,3.0,22/05/23,9:14:00,Cash,5.0,0.21,159.0,33.39,53.0,Low Profit
9027,WALM050,Victoria,Home and lifestyle,45.0,2.0,26/12/21,16:43:00,Credit card,5.0,0.48,90.0,43.199999999999996,45.0,High Profit
9028,WALM058,Port Arthur,Fashion accessories,19.0,1.0,29/07/20,13:14:00,Cash,6.0,0.33,19.0,6.2700000000000005,19.0,Low Profit
9029,WALM046,Temple,Home and lifestyle,60.0,1.0,03/11/21,13:06:00,Cash,6.0,0.48,60.0,28.799999999999997,60.0,Low Profit
9030,WALM075,San Marcos,Fashion accessories,60.0,2.0,10/02/21,10:21:00,Cash,5.0,0.33,120.0,39.6,60.0,High Profit
9031,WALM055,Waxahachie,Home and lifestyle,46.0,1.0,13/10/21,9:18:00,Cash,6.0,0.33,46.0,15.180000000000001,46.0,Low Profit
9032,WALM074,Weslaco,Fashion accessories,57.0,2.0,22/07/20,13:35:00,Cash,6.0,0.33,114.0,37.620000000000005,57.0,High Profit
9033,WALM030,Richardson,Home and lifestyle,66.0,3.0,11/06/22,7:27:00,Cash,5.0,0.48,198.0,95.03999999999999,66.0,High Profit
9034,WALM009,Plano,Fashion accessories,53.0,1.0,28/06/23,7:41:00,Cash,7.0,0.48,53.0,25.439999999999998,53.0,Low Profit
9035,WALM032,Tyler,Home and lifestyle,39.0,3.0,13/07/22,8:53:00,Cash,5.0,0.48,117.0,56.16,39.0,High Profit
9036,WALM074,Weslaco,Fashion accessories,78.0,2.0,11/09/20,8:27:00,Cash,6.0,0.33,156.0,51.480000000000004,78.0,High Profit
9037,WALM073,Seguin,Home and lifestyle,79.0,3.0,02/06/22,7:15:00,Cash,3.0,0.33,237.0,78.21000000000001,79.0,High Profit
9038,WALM089,Southlake,Fashion accessories,39.0,2.0,13/03/22,11:54:00,Cash,5.0,0.33,78.0,25.740000000000002,39.0,Low Profit
9039,WALM087,Waxahachie,Home and lifestyle,66.0,2.0,04/03/23,6:58:00,Cash,5.0,0.33,132.0,43.56,66.0,High Profit
9040,WALM009,Plano,Fashion accessories,36.0,3.0,10/04/23,14:17:00,Cash,6.0,0.48,108.0,51.839999999999996,36.0,High Profit
9041,WALM065,Texas City,Home and lifestyle,50.0,2.0,22/06/20,10:29:00,Cash,7.0,0.33,100.0,33.0,50.0,Low Profit
9042,WALM055,Waxahachie,Fashion accessories,58.0,2.0,07/04/23,14:29:00,Cash,5.0,0.33,116.0,38.28,58.0,High Profit
9043,WALM025,Waco,Home and lifestyle,78.0,2.0,22/09/20,9:29:00,Cash,5.0,0.48,156.0,74.88,78.0,High Profit
9044,WALM065,Texas City,Fashion accessories,84.0,3.0,13/05/22,9:09:00,Cash,5.0,0.33,252.0,83.16000000000001,84.0,High Profit
9045,WALM058,Port Arthur,Home and lifestyle,30.0,3.0,01/10/21,14:48:00,Cash,7.0,0.33,90.0,29.700000000000003,30.0,Low Profit
9046,WALM035,San Angelo,Fashion accessories,84.0,1.0,14/07/20,9:51:00,Cash,5.0,0.48,84.0,40.32,84.0,High Profit
9047,WALM082,Weslaco,Home and lifestyle,24.0,2.0,26/03/20,8:29:00,Cash,5.0,0.33,48.0,15.84,24.0,Low Profit
9048,WALM073,Seguin,Fashion accessories,68.0,1.0,09/08/22,8:59:00,Cash,3.0,0.33,68.0,22.44,68.0,Low Profit
9049,WALM058,Port Arthur,Home and lifestyle,61.0,2.0,08/11/23,8:08:00,Cash,4.0,0.33,122.0,40.260000000000005,61.0,High Profit
9050,WALM038,Sugar Land,Fashion accessories,74.0,2.0,30/10/22,16:53:00,Cash,4.0,0.48,148.0,71.03999999999999,74.0,High Profit
9051,WALM084,Schertz,Home and lifestyle,83.0,3.0,25/10/22,7:06:00,Cash,6.0,0.33,249.0,82.17,83.0,High Profit
9052,WALM058,Port Arthur,Fashion accessories,28.0,3.0,07/07/21,6:25:00,Cash,5.0,0.33,84.0,27.720000000000002,28.0,Low Profit
9053,WALM046,Temple,Home and lifestyle,31.0,2.0,22/06/21,16:49:00,Cash,5.0,0.48,62.0,29.759999999999998,31.0,Low Profit
9054,WALM099,Weatherford,Fashion accessories,52.0,1.0,12/05/21,9:30:00,Cash,4.0,0.18,52.0,9.36,52.0,Low Profit
9055,WALM089,Southlake,Home and lifestyle,25.0,1.0,11/04/22,12:08:00,Cash,6.0,0.33,25.0,8.25,25.0,Low Profit
9056,WALM065,Texas City,Fashion accessories,70.0,1.0,28/12/21,16:35:00,Cash,3.0,0.33,70.0,23.1,70.0,Low Profit
9057,WALM069,Rockwall,Home and lifestyle,77.0,1.0,28/02/20,10:06:00,Cash,3.0,0.33,77.0,25.41,77.0,Low Profit
9058,WALM084,Schertz,Fashion accessories,19.0,3.0,29/10/21,8:26:00,Cash,6.0,0.33,57.0,18.810000000000002,19.0,Low Profit
9059,WALM056,Rowlett,Home and lifestyle,50.0,3.0,03/11/23,14:25:00,Cash,4.0,0.33,150.0,49.5,50.0,High Profit
9060,WALM075,San Marcos,Fashion accessories,68.0,3.0,16/12/21,7:43:00,Cash,7.0,0.33,204.0,67.32000000000001,68.0,High Profit
9061,WALM038,Sugar Land,Home and lifestyle,48.0,1.0,13/06/21,11:07:00,Cash,7.0,0.48,48.0,23.04,48.0,Low Profit
9062,WALM075,San Marcos,Fashion accessories,25.0,2.0,30/11/22,15:24:00,Cash,5.0,0.33,50.0,16.5,25.0,Low Profit
9063,WALM035,San Angelo,Home and lifestyle,62.0,3.0,22/09/22,14:21:00,Cash,3.0,0.48,186.0,89.28,62.0,High Profit
9064,WALM046,Temple,Fashion accessories,81.0,2.0,30/08/20,15:34:00,Cash,5.0,0.48,162.0,77.75999999999999,81.0,High Profit
9065,WALM025,Waco,Home and lifestyle,28.0,3.0,05/11/22,10:56:00,Cash,5.0,0.48,84.0,40.32,28.0,High Profit
9066,WALM065,Texas City,Fashion accessories,15.0,1.0,04/11/20,7:43:00,Cash,6.0,0.33,15.0,4.95,15.0,Low Profit
9067,WALM032,Tyler,Home and lifestyle,70.0,2.0,19/09/21,12:43:00,Cash,4.0,0.48,140.0,67.2,70.0,High Profit
9068,WALM055,Waxahachie,Fashion accessories,50.0,3.0,04/10/22,15:33:00,Cash,5.0,0.33,150.0,49.5,50.0,High Profit
9069,WALM025,Waco,Home and lifestyle,47.0,2.0,16/02/22,7:13:00,Cash,7.0,0.48,94.0,45.12,47.0,High Profit
9070,WALM029,Round Rock,Fashion accessories,28.0,1.0,30/07/21,6:58:00,Cash,7.0,0.48,28.0,13.44,28.0,Low Profit
9071,WALM030,Richardson,Home and lifestyle,54.0,2.0,14/08/22,10:00:00,Cash,7.0,0.48,108.0,51.839999999999996,54.0,High Profit
9072,WALM025,Waco,Fashion accessories,68.0,3.0,09/08/20,12:51:00,Cash,4.0,0.48,204.0,97.92,68.0,High Profit
9073,WALM058,Port Arthur,Home and lifestyle,83.0,2.0,01/03/22,16:17:00,Cash,5.0,0.33,166.0,54.78,83.0,High Profit
9074,WALM074,Weslaco,Fashion accessories,51.0,3.0,26/05/20,16:27:00,Cash,3.0,0.33,153.0,50.49,51.0,High Profit
9075,WALM050,Victoria,Home and lifestyle,57.0,3.0,27/07/21,12:56:00,Credit card,4.0,0.48,171.0,82.08,57.0,High Profit
9076,WALM065,Texas City,Fashion accessories,36.0,1.0,31/08/21,15:16:00,Cash,5.0,0.33,36.0,11.88,36.0,Low Profit
9077,WALM099,Weatherford,Home and lifestyle,71.0,1.0,28/08/20,13:01:00,Cash,5.0,0.18,71.0,12.78,71.0,Low Profit
9078,WALM089,Southlake,Fashion accessories,56.0,1.0,30/10/22,11:42:00,Cash,4.0,0.33,56.0,18.48,56.0,Low Profit
9079,WALM058,Port Arthur,Home and lifestyle,67.0,1.0,20/05/23,11:18:00,Cash,6.0,0.33,67.0,22.11,67.0,Low Profit
9080,WALM069,Rockwall,Fashion accessories,15.0,3.0,14/04/23,11:33:00,Cash,4.0,0.33,45.0,14.850000000000001,15.0,Low Profit
9081,WALM056,Rowlett,Home and lifestyle,32.0,2.0,11/01/21,9:24:00,Cash,4.0,0.33,64.0,21.12,32.0,Low Profit
9082,WALM050,Victoria,Fashion accessories,81.0,1.0,05/01/23,13:54:00,Credit card,4.0,0.48,81.0,38.879999999999995,81.0,High Profit
9083,WALM035,San Angelo,Home and lifestyle,17.0,2.0,19/05/21,7:58:00,Cash,6.0,0.48,34.0,16.32,17.0,Low Profit
9084,WALM099,Weatherford,Fashion accessories,85.0,3.0,26/06/20,8:09:00,Cash,5.0,0.18,255.0,45.9,85.0,High Profit
9085,WALM050,Victoria,Home and lifestyle,21.0,1.0,07/06/20,14:07:00,Credit card,6.0,0.48,21.0,10.08,21.0,Low Profit
9086,WALM087,Waxahachie,Fashion accessories,22.0,3.0,12/05/22,7:58:00,Cash,6.0,0.33,66.0,21.78,22.0,Low Profit
9087,WALM089,Southlake,Home and lifestyle,77.0,1.0,14/09/23,12:31:00,Cash,3.0,0.33,77.0,25.41,77.0,Low Profit
9088,WALM003,San Antonio,Fashion accessories,49.0,2.0,25/12/21,6:39:00,Cash,3.0,0.48,98.0,47.04,49.0,High Profit
9089,WALM073,Seguin,Home and lifestyle,16.0,3.0,18/02/22,12:42:00,Cash,4.0,0.33,48.0,15.84,16.0,Low Profit
